date,geo,search_volume,impressions,observed_clicks,dayofyear,time,budget
2020-02-14,geo_6,27921,3976,276,45,44,40.538458542375785
2020-02-14,geo_7,24760,3566,243,45,44,39.4183431913836
2020-02-14,geo_8,18439,2530,199,45,44,36.30866958428752
2020-02-14,geo_9,23589,3164,202,45,44,33.60470580586286
2020-02-15,geo_0,22484,3012,215,46,45,35.54344020256024
2020-02-15,geo_1,18628,2151,169,46,45,26.423642237015642
2020-02-15,geo_2,22220,3072,201,46,45,35.57567810839884
2020-02-15,geo_3,27175,3668,259,46,45,33.13167293107722
2020-02-15,geo_4,17891,2458,168,46,45,36.66843357267979
2020-02-15,geo_5,18486,2601,188,46,45,36.97092401246337
2020-02-15,geo_6,26366,3726,279,46,45,40.75362476323605
2020-02-15,geo_7,23685,3316,232,46,45,39.298728578132064
2020-02-15,geo_8,16577,2282,173,46,45,36.87709532130436
2020-02-15,geo_9,22729,2957,199,46,45,33.75502264535972
2020-02-16,geo_0,19676,2665,219,47,46,35.29018880298688
2020-02-16,geo_1,17139,1959,131,47,46,26.145547976396543
2020-02-16,geo_2,20001,2776,208,47,46,35.02051368237249
2020-02-16,geo_3,24994,3232,250,47,46,33.06155771254671
2020-02-16,geo_4,16404,2238,163,47,46,37.40158703374865
2020-02-16,geo_5,16141,2176,163,47,46,37.2416463801965
2020-02-16,geo_6,25432,3692,291,47,46,40.67387525626583
2020-02-16,geo_7,21425,2997,229,47,46,39.88479409671503
2020-02-16,geo_8,14727,2004,177,47,46,36.64223712036631
2020-02-16,geo_9,20159,2643,174,47,46,33.98592284162408
2020-02-17,geo_0,18571,2583,174,48,47,35.38629075921767
2020-02-17,geo_1,15638,1899,118,48,47,26.719853638133227
2020-02-17,geo_2,18664,2531,193,48,47,34.41809753875869
2020-02-17,geo_3,23279,3020,212,48,47,32.82429390419488
2020-02-17,geo_4,15243,2120,156,48,47,36.767027492239414
2020-02-17,geo_5,15184,2142,139,48,47,37.29641133763108
2020-02-17,geo_6,23916,3494,258,48,47,41.46752963358591
2020-02-17,geo_7,20242,2844,210,48,47,39.81849163234653
2020-02-17,geo_8,13410,1854,105,48,47,36.571024633728804
2020-02-17,geo_9,18507,2514,182,48,47,34.607787451220894
2020-02-18,geo_0,19022,2576,255,49,48,36.109199023657865
2020-02-18,geo_1,15944,1904,160,49,48,26.86300760251539
2020-02-18,geo_2,19932,2693,214,49,48,34.94937345432743
2020-02-18,geo_3,23802,3146,265,49,48,32.47639606273139
2020-02-18,geo_4,15907,2260,204,49,48,37.64327450936565
2020-02-18,geo_5,15872,2276,208,49,48,38.55802436550704
2020-02-18,geo_6,24431,3565,320,49,48,41.918824061402454
2020-02-18,geo_7,20626,2883,268,49,48,38.96547066841376
2020-02-18,geo_8,13903,1934,184,49,48,36.47872920899885
2020-02-18,geo_9,19728,2660,257,49,48,35.102920097796265
2020-02-19,geo_0,21335,2943,393,50,49,36.089741537434115
2020-02-19,geo_1,17219,2070,272,50,49,27.689180127848978
2020-02-19,geo_2,22453,3086,402,50,49,35.43502510687534
2020-02-19,geo_3,26211,3367,414,50,49,32.31641561131914
2020-02-19,geo_4,18044,2495,284,50,49,37.84929799083858
2020-02-19,geo_5,17637,2515,356,50,49,38.30099886245068
2020-02-19,geo_6,26655,3795,492,50,49,42.02089752934291
2020-02-19,geo_7,22429,3149,391,50,49,38.87997660732694
2020-02-19,geo_8,16620,2281,292,50,49,37.25555485696025
2020-02-19,geo_9,21658,2929,380,50,49,36.352297854535735
2020-02-20,geo_0,22758,3105,336,51,50,35.56801003342129
2020-02-20,geo_1,19411,2299,283,51,50,26.92020756120021
2020-02-20,geo_2,23787,3266,371,51,50,35.50659446256685
2020-02-20,geo_3,28778,3787,437,51,50,31.753070312486983
2020-02-20,geo_4,19904,2846,354,51,50,38.06485474119371
2020-02-20,geo_5,18850,2632,312,51,50,38.86791789946949
2020-02-20,geo_6,28989,4336,494,51,50,42.96394110085323
2020-02-20,geo_7,24433,3443,401,51,50,39.1750620864544
2020-02-20,geo_8,18715,2617,283,51,50,37.350975847977246
2020-02-20,geo_9,23768,3244,351,51,50,35.55705695729499
2020-02-21,geo_0,23853,3204,387,52,51,35.77746602184256
2020-02-21,geo_1,20921,2567,297,52,51,27.150971690231234
2020-02-21,geo_2,24471,3252,380,52,51,36.022732965859
2020-02-21,geo_3,28781,3691,438,52,51,31.59721536128724
2020-02-21,geo_4,19658,2796,328,52,51,38.0422619302687
2020-02-21,geo_5,20470,2857,320,52,51,38.323850293014054
2020-02-21,geo_6,29467,4285,520,52,51,42.01679528915953
2020-02-21,geo_7,25682,3672,399,52,51,38.817709271269514
2020-02-21,geo_8,19434,2653,308,52,51,36.76028824989421
2020-02-21,geo_9,23950,3261,403,52,51,35.92186656402893
2020-02-22,geo_0,23008,3118,257,53,52,35.71717928474196
2020-02-22,geo_1,19818,2432,173,53,52,27.079375203324794
2020-02-22,geo_2,23451,3107,215,53,52,35.72960706798323
2020-02-22,geo_3,27400,3425,234,53,52,30.18176355451692
2020-02-22,geo_4,18814,2604,172,53,52,38.99375007146159
2020-02-22,geo_5,18378,2493,141,53,52,38.02104783084243
2020-02-22,geo_6,28248,4025,260,53,52,42.01152902817054
2020-02-22,geo_7,23822,3335,218,53,52,38.28958234809185
2020-02-22,geo_8,17334,2455,164,53,52,37.443122368917734
2020-02-22,geo_9,22877,3158,233,53,52,36.192452477268695
2020-02-23,geo_0,20747,2758,141,54,53,35.505104017428756
2020-02-23,geo_1,17104,2094,120,54,53,27.083094830202686
2020-02-23,geo_2,20756,2905,176,54,53,36.77010825429873
2020-02-23,geo_3,25564,3251,160,54,53,30.34846083835754
2020-02-23,geo_4,16836,2424,134,54,53,39.1025262076592
2020-02-23,geo_5,17282,2513,162,54,53,37.75000002555529
2020-02-23,geo_6,25821,3773,203,54,53,41.267534638448936
2020-02-23,geo_7,22265,3163,173,54,53,38.41121556328678
2020-02-23,geo_8,15499,2162,122,54,53,37.805038580720456
2020-02-23,geo_9,20824,2893,198,54,53,36.94344430535755
2020-02-24,geo_0,19509,2602,211,55,54,34.584194559988376
2020-02-24,geo_1,15935,1891,170,55,54,26.722598409492946
2020-02-24,geo_2,19706,2644,227,55,54,36.68338374020214
2020-02-24,geo_3,24075,3015,247,55,54,30.552156867828714
2020-02-24,geo_4,16029,2389,196,55,54,39.23186745201321
2020-02-24,geo_5,15554,2142,175,55,54,37.89101380597048
2020-02-24,geo_6,24786,3589,289,55,54,41.67713457419981
2020-02-24,geo_7,20232,2810,259,55,54,38.163459043508276
2020-02-24,geo_8,13849,1973,158,55,54,38.47349293592296
2020-02-24,geo_9,18842,2648,202,55,54,37.36360257987758
2020-02-25,geo_0,19461,2605,346,56,55,34.6297472374245
2020-02-25,geo_1,16618,1951,237,56,55,27.727220665740596
2020-02-25,geo_2,20450,2774,343,56,55,37.66737100704302
2020-02-25,geo_3,24686,3146,370,56,55,31.22619297195918
2020-02-25,geo_4,16547,2298,291,56,55,37.92656164581266
2020-02-25,geo_5,16005,2138,265,56,55,38.884458964900574
2020-02-25,geo_6,25232,3714,470,56,55,42.28221892405915
2020-02-25,geo_7,21493,3043,373,56,55,39.37268917182635
2020-02-25,geo_8,14467,2088,259,56,55,39.2957183848537
2020-02-25,geo_9,20117,2887,372,56,55,38.35833694872846
2020-02-26,geo_0,22280,2972,328,57,56,35.27656633056999
2020-02-26,geo_1,19202,2276,254,57,56,28.607745579900097
2020-02-26,geo_2,22211,3144,344,57,56,38.872238041325176
2020-02-26,geo_3,27365,3490,387,57,56,31.544102494053643
2020-02-26,geo_4,18210,2512,295,57,56,37.34642708089162
2020-02-26,geo_5,18065,2615,277,57,56,38.936709255828475
2020-02-26,geo_6,26925,4004,475,57,56,42.68694168729462
2020-02-26,geo_7,23629,3339,365,57,56,39.61818711574262
2020-02-26,geo_8,16825,2343,281,57,56,38.87793396288119
2020-02-26,geo_9,21905,3005,325,57,56,37.75038995239845
2020-02-27,geo_0,23918,3221,362,58,57,35.11538676196189
2020-02-27,geo_1,20596,2586,309,58,57,29.219691680100336
2020-02-27,geo_2,24065,3426,369,58,57,39.87212607424176
2020-02-27,geo_3,28581,3688,411,58,57,32.213948256076655
2020-02-27,geo_4,19814,2828,320,58,57,38.083017619828766
2020-02-27,geo_5,19695,2754,306,58,57,39.104178398755536
2020-02-27,geo_6,29321,4295,447,58,57,42.0275813087388
2020-02-27,geo_7,25220,3565,413,58,57,39.600546252718985
2020-02-27,geo_8,18678,2537,314,58,57,38.95594004943089
2020-02-27,geo_9,23718,3258,363,58,57,37.711361498804166
2020-02-28,geo_0,24763,3269,257,59,58,35.353927771532376
2020-02-28,geo_1,20859,2654,205,59,58,29.650258351860316
2020-02-28,geo_2,25533,3733,319,59,58,40.510146334261464
2020-02-28,geo_3,29299,3822,325,59,58,32.288260574532515
2020-02-28,geo_4,20448,2905,219,59,58,37.34079357553435
2020-02-28,geo_5,20452,2817,233,59,58,39.072395232058646
2020-02-28,geo_6,29732,4377,354,59,58,42.262928670400164
2020-02-28,geo_7,25582,3692,299,59,58,40.42371630975079
2020-02-28,geo_8,19267,2668,205,59,58,38.8811990030903
2020-02-28,geo_9,24509,3466,259,59,58,38.17892373566141
2020-02-29,geo_0,22771,3080,275,60,59,35.71183339904987
2020-02-29,geo_1,20239,2574,227,60,59,29.883722952529
2020-02-29,geo_2,23694,3492,306,60,59,41.188596280945305
2020-02-29,geo_3,28057,3736,313,60,59,32.17289753574633
2020-02-29,geo_4,19451,2704,272,60,59,37.2645119628938
2020-02-29,geo_5,19428,2856,232,60,59,39.277756467385395
2020-02-29,geo_6,27936,4089,379,60,59,42.15803383709226
2020-02-29,geo_7,24860,3702,318,60,59,40.89116117407019
2020-02-29,geo_8,18381,2545,230,60,59,38.73541778708653
2020-02-29,geo_9,22787,3198,274,60,59,38.50503512793914
2020-03-01,geo_0,21464,3144,252,61,60,43.0513773216561
2020-03-01,geo_1,18597,2553,195,61,60,36.245075523453345
2020-03-01,geo_2,21249,3314,263,61,60,49.408140325788914
2020-03-01,geo_3,26090,3617,305,61,60,38.66395908104912
2020-03-01,geo_4,17697,2664,218,61,60,45.03042729259893
2020-03-01,geo_5,17736,2645,210,61,60,47.50995988281962
2020-03-01,geo_6,26498,4180,325,61,60,50.847200550360974
2020-03-01,geo_7,22279,3452,276,61,60,50.35058918285866
2020-03-01,geo_8,16175,2433,194,61,60,46.142866248983815
2020-03-01,geo_9,21383,3256,267,61,60,46.424918760387754
2020-03-02,geo_0,20079,2901,219,62,61,42.36616663508432
2020-03-02,geo_1,16690,2258,187,62,61,36.725651964140106
2020-03-02,geo_2,20592,3212,264,62,61,48.9983503993679
2020-03-02,geo_3,25309,3588,289,62,61,38.75861115597568
2020-03-02,geo_4,15761,2424,175,62,61,45.06426962014429
2020-03-02,geo_5,16010,2486,202,62,61,47.935575523731444
2020-03-02,geo_6,25748,4046,326,62,61,50.777311265686365
2020-03-02,geo_7,21551,3484,323,62,61,50.25307451699094
2020-03-02,geo_8,14966,2296,204,62,61,47.26085679599985
2020-03-02,geo_9,20240,3041,231,62,61,46.8547443141926
2020-03-03,geo_0,20093,2985,297,63,62,42.29002151522268
2020-03-03,geo_1,17278,2405,260,63,62,36.83398836655106
2020-03-03,geo_2,21121,3280,315,63,62,50.246442325314995
2020-03-03,geo_3,25632,3612,371,63,62,38.880684788681265
2020-03-03,geo_4,16673,2454,264,63,62,44.90929217468594
2020-03-03,geo_5,16493,2438,266,63,62,47.78316640454318
2020-03-03,geo_6,25440,4120,424,63,62,50.71115583642374
2020-03-03,geo_7,22068,3415,356,63,62,50.15756741784474
2020-03-03,geo_8,15290,2375,247,63,62,46.751048817701744
2020-03-03,geo_9,20491,3042,326,63,62,46.440829096602805
2020-03-04,geo_0,22273,3191,367,64,63,42.05426025555459
2020-03-04,geo_1,19858,2737,297,64,63,37.44910463968446
2020-03-04,geo_2,23076,3526,442,64,63,50.27992651413865
2020-03-04,geo_3,27858,3923,456,64,63,39.020919789420525
2020-03-04,geo_4,19169,2894,304,64,63,45.93126929335915
2020-03-04,geo_5,18747,2908,329,64,63,48.82009504070029
2020-03-04,geo_6,27594,4374,529,64,63,50.80656154840803
2020-03-04,geo_7,24056,3713,410,64,63,50.04159006702138
2020-03-04,geo_8,17824,2676,302,64,63,46.491703995632406
2020-03-04,geo_9,23126,3522,384,64,63,47.11844558963476
2020-03-05,geo_0,24610,3590,381,65,64,42.194433594806505
2020-03-05,geo_1,20927,2874,256,65,64,37.47854069705487
2020-03-05,geo_2,25163,3944,363,65,64,50.05512280743032
2020-03-05,geo_3,29365,4185,373,65,64,38.82483070845638
2020-03-05,geo_4,21028,3106,281,65,64,46.384386730140385
2020-03-05,geo_5,21036,3275,286,65,64,48.291914645917174
2020-03-05,geo_6,29847,4730,419,65,64,51.66934285523757
2020-03-05,geo_7,26342,3914,340,65,64,49.98499391355096
2020-03-05,geo_8,19950,2961,270,65,64,46.662391291254345
2020-03-05,geo_9,24543,3699,345,65,64,46.57937709538728
2020-03-06,geo_0,24979,3708,310,66,65,42.45099397136692
2020-03-06,geo_1,21397,2936,263,66,65,37.54385716576529
2020-03-06,geo_2,25623,4108,321,66,65,50.289453230712404
2020-03-06,geo_3,30219,4326,372,66,65,39.974559205056146
2020-03-06,geo_4,21393,3269,257,66,65,46.75306318679073
2020-03-06,geo_5,21404,3245,251,66,65,48.07717680762992
2020-03-06,geo_6,30015,4755,407,66,65,51.509403950318855
2020-03-06,geo_7,26909,4283,377,66,65,50.60676818084132
2020-03-06,geo_8,20046,3082,261,66,65,47.70304894337972
2020-03-06,geo_9,25643,3901,317,66,65,47.012628899044444
2020-03-07,geo_0,23872,3558,197,67,66,43.12899394928246
2020-03-07,geo_1,21138,3035,184,67,66,38.172796210193255
2020-03-07,geo_2,24409,3891,232,67,66,51.40606425021169
2020-03-07,geo_3,28870,4119,245,67,66,39.07230882499561
2020-03-07,geo_4,20793,3126,165,67,66,47.41623880100506
2020-03-07,geo_5,20651,3152,184,67,66,48.93026272775684
2020-03-07,geo_6,29807,4724,279,67,66,50.9738237839472
2020-03-07,geo_7,25141,3963,247,67,66,50.340857365930056
2020-03-07,geo_8,18785,2832,156,67,66,47.45480574427829
2020-03-07,geo_9,24257,3675,230,67,66,46.8402485274637
2020-03-08,geo_0,22273,3127,266,68,67,35.921111122927925
2020-03-08,geo_1,18778,2428,237,68,67,32.15170652113894
2020-03-08,geo_2,22650,3332,297,68,67,43.49269967704502
2020-03-08,geo_3,26681,3577,322,68,67,33.324338485471614
2020-03-08,geo_4,18679,2655,225,68,67,39.31415180250454
2020-03-08,geo_5,17727,2558,224,68,67,40.572398475405535
2020-03-08,geo_6,27379,4045,393,68,67,43.35964561978111
2020-03-08,geo_7,23005,3358,299,68,67,42.4958272829015
2020-03-08,geo_8,17199,2451,207,68,67,39.8061188782114
2020-03-08,geo_9,21963,3108,291,68,67,39.49145154212603
2020-03-09,geo_0,20311,2795,307,69,68,36.12768156765154
2020-03-09,geo_1,17641,2346,276,69,68,32.634069352119546
2020-03-09,geo_2,21209,3148,353,69,68,43.54647328346933
2020-03-09,geo_3,25971,3462,385,69,68,33.6824979978116
2020-03-09,geo_4,16720,2326,275,69,68,38.77873834436504
2020-03-09,geo_5,16829,2449,248,69,68,40.44836593113411
2020-03-09,geo_6,25991,3877,429,69,68,43.24502282515681
2020-03-09,geo_7,21616,3183,343,69,68,42.5307049854446
2020-03-09,geo_8,15459,2121,219,69,68,39.56220505038005
2020-03-09,geo_9,20735,2928,305,69,68,39.44625362410707
2020-03-10,geo_0,20894,2871,349,70,69,35.592107058849905
2020-03-10,geo_1,18367,2424,267,70,69,33.12864925259307
2020-03-10,geo_2,21755,3172,370,70,69,43.7271839074625
2020-03-10,geo_3,26655,3532,415,70,69,33.053813078279155
2020-03-10,geo_4,17616,2465,282,70,69,38.58134197640001
2020-03-10,geo_5,17914,2584,301,70,69,40.83668526834567
2020-03-10,geo_6,26776,4005,462,70,69,43.19755657592159
2020-03-10,geo_7,22640,3277,379,70,69,42.404467595516195
2020-03-10,geo_8,16277,2347,260,70,69,39.74441015792949
2020-03-10,geo_9,21695,3084,346,70,69,39.83978654679273
2020-03-11,geo_0,23281,3115,406,71,70,35.09554890126306
2020-03-11,geo_1,20714,2784,335,71,70,33.62392879548636
2020-03-11,geo_2,24504,3684,536,71,70,43.54899017680851
2020-03-11,geo_3,29273,3717,511,71,70,33.26875337796377
2020-03-11,geo_4,18913,2714,344,71,70,38.78363614713391
2020-03-11,geo_5,20031,2910,403,71,70,40.79315648642524
2020-03-11,geo_6,29233,4294,601,71,70,42.909756818062526
2020-03-11,geo_7,24361,3526,486,71,70,42.48384317096994
2020-03-11,geo_8,18274,2652,323,71,70,40.77656244601189
2020-03-11,geo_9,23731,3396,436,71,70,39.380668728565844
2020-03-12,geo_0,25419,3534,477,72,71,36.16313072632496
2020-03-12,geo_1,22479,2914,380,72,71,33.714091976886856
2020-03-12,geo_2,25888,3790,514,72,71,43.788435748848144
2020-03-12,geo_3,30770,3970,566,72,71,32.94910751219195
2020-03-12,geo_4,21223,2975,433,72,71,38.61781432810269
2020-03-12,geo_5,21568,3123,389,72,71,40.761514586802136
2020-03-12,geo_6,30520,4470,629,72,71,42.61074459449728
2020-03-12,geo_7,26802,3980,540,72,71,42.60140976382552
2020-03-12,geo_8,20840,3087,419,72,71,40.7923507316427
2020-03-12,geo_9,25628,3715,519,72,71,40.52758615297468
2020-03-13,geo_0,26077,3648,375,73,72,35.80119441019521
2020-03-13,geo_1,23191,2971,326,73,72,33.985088834106925
2020-03-13,geo_2,26413,3974,435,73,72,44.1337436486107
2020-03-13,geo_3,31692,4129,451,73,72,32.6372783752439
2020-03-13,geo_4,22220,3096,343,73,72,39.18066915374112
2020-03-13,geo_5,22204,3173,347,73,72,40.781792194300664
2020-03-13,geo_6,31577,4522,464,73,72,41.58800641537931
2020-03-13,geo_7,27007,3942,401,73,72,43.15298458729253
2020-03-13,geo_8,21217,2969,311,73,72,40.452805583651866
2020-03-13,geo_9,26277,3845,407,73,72,40.224850822547104
2020-03-14,geo_0,24524,3387,330,74,73,36.36563661831124
2020-03-14,geo_1,21874,2957,319,74,73,34.030603623848165
2020-03-14,geo_2,25451,3695,390,74,73,44.81345402715152
2020-03-14,geo_3,30056,3885,412,74,73,33.46512717732444
2020-03-14,geo_4,21578,3053,309,74,73,39.07709046654947
2020-03-14,geo_5,21054,2952,320,74,73,41.39730902118382
2020-03-14,geo_6,29623,4314,463,74,73,41.43316696063829
2020-03-14,geo_7,26653,3973,428,74,73,44.49063143620063
2020-03-14,geo_8,19858,2876,323,74,73,40.3246981462576
2020-03-14,geo_9,24985,3630,364,74,73,40.9584868190114
2020-03-15,geo_0,22390,3095,232,75,74,37.00727502532734
2020-03-15,geo_1,19867,2700,232,75,74,34.40700002641028
2020-03-15,geo_2,23259,3517,272,75,74,44.698257847316015
2020-03-15,geo_3,28123,3714,337,75,74,33.611438699132115
2020-03-15,geo_4,19454,2689,229,75,74,38.21843962575602
2020-03-15,geo_5,19643,2754,264,75,74,41.72766229186805
2020-03-15,geo_6,27865,4122,332,75,74,41.83010966091441
2020-03-15,geo_7,23979,3539,298,75,74,44.777720236361844
2020-03-15,geo_8,17454,2463,204,75,74,39.05567554299033
2020-03-15,geo_9,23429,3318,284,75,74,40.54551275695466
2020-03-16,geo_0,20815,2897,367,76,75,36.852034102847824
2020-03-16,geo_1,18315,2503,291,76,75,34.77024910183266
2020-03-16,geo_2,22304,3342,365,76,75,45.0620624574239
2020-03-16,geo_3,26891,3574,443,76,75,33.747388560870725
2020-03-16,geo_4,17673,2521,289,76,75,38.75327362116086
2020-03-16,geo_5,18185,2580,286,76,75,41.4317523669807
2020-03-16,geo_6,26521,3909,490,76,75,42.356413155418416
2020-03-16,geo_7,23081,3466,442,76,75,45.23448900924562
2020-03-16,geo_8,16220,2239,256,76,75,39.461153593798784
2020-03-16,geo_9,21831,3211,368,76,75,40.673397446258086
2020-03-17,geo_0,22567,3143,353,77,76,37.98507802243406
2020-03-17,geo_1,18547,2572,337,77,76,35.233141161870435
2020-03-17,geo_2,22522,3376,382,77,76,44.79589541013974
2020-03-17,geo_3,27550,3632,452,77,76,34.09145881117707
2020-03-17,geo_4,18435,2636,326,77,76,39.34560222237752
2020-03-17,geo_5,18277,2610,312,77,76,41.35378501567477
2020-03-17,geo_6,27475,4072,529,77,76,43.12109038220365
2020-03-17,geo_7,23604,3620,425,77,76,45.64376795056148
2020-03-17,geo_8,16744,2294,289,77,76,38.50549343756984
2020-03-17,geo_9,21984,3195,378,77,76,41.04100525864701
2020-03-18,geo_0,23624,3333,470,78,77,37.998406680053215
2020-03-18,geo_1,21458,2898,381,78,77,35.71670492327585
2020-03-18,geo_2,25030,3818,502,78,77,45.48467293464218
2020-03-18,geo_3,29296,3797,524,78,77,34.40761486722059
2020-03-18,geo_4,20427,2920,401,78,77,40.39299615584689
2020-03-18,geo_5,21068,3015,397,78,77,41.479199425150135
2020-03-18,geo_6,29054,4331,578,78,77,43.65219716262763
2020-03-18,geo_7,25443,3841,534,78,77,46.26316895135911
2020-03-18,geo_8,19026,2680,411,78,77,38.67108347000567
2020-03-18,geo_9,24707,3549,471,78,77,41.646834854683604
2020-03-19,geo_0,25752,3684,484,79,78,37.91588617869798
2020-03-19,geo_1,23304,3186,423,79,78,35.71887699223762
2020-03-19,geo_2,27709,4125,544,79,78,45.04356914376436
2020-03-19,geo_3,31669,4306,568,79,78,34.745351460238
2020-03-19,geo_4,22558,3229,424,79,78,40.768873689100694
2020-03-19,geo_5,22791,3468,457,79,78,42.28208273477756
2020-03-19,geo_6,31929,4765,639,79,78,44.264921168917084
2020-03-19,geo_7,27075,4051,561,79,78,46.33616950425312
2020-03-19,geo_8,21412,3035,365,79,78,38.294744085607476
2020-03-19,geo_9,26683,3970,554,79,78,42.078174555053124
2020-03-20,geo_0,26759,3819,384,80,79,38.684351002651255
2020-03-20,geo_1,23826,3172,351,80,79,36.30820893924303
2020-03-20,geo_2,27846,4287,453,80,79,45.79921809556668
2020-03-20,geo_3,32258,4392,466,80,79,34.85469315146946
2020-03-20,geo_4,23014,3338,367,80,79,40.74710072742276
2020-03-20,geo_5,23098,3334,337,80,79,42.12516861580115
2020-03-20,geo_6,32622,4885,518,80,79,44.45238038072708
2020-03-20,geo_7,28357,4335,455,80,79,46.510539999282614
2020-03-20,geo_8,21444,3041,282,80,79,38.609122217646245
2020-03-20,geo_9,27477,4019,465,80,79,42.22671177887898
2020-03-21,geo_0,26053,3676,257,81,80,38.82869528916699
2020-03-21,geo_1,22041,3072,250,81,80,36.129683503298054
2020-03-21,geo_2,26151,3995,302,81,80,46.48150478921249
2020-03-21,geo_3,30935,4204,319,81,80,35.106288642276645
2020-03-21,geo_4,21536,2951,228,81,80,40.86949925127358
2020-03-21,geo_5,21741,3113,231,81,80,41.96107451458503
2020-03-21,geo_6,31113,4784,356,81,80,43.99988017762914
2020-03-21,geo_7,26456,4019,330,81,80,47.37625266998426
2020-03-21,geo_8,20399,2944,221,81,80,39.0955693615885
2020-03-21,geo_9,25809,3747,263,81,80,41.626007838502616
2020-03-22,geo_0,23631,3406,260,82,81,39.41929057756265
2020-03-22,geo_1,20857,2879,208,82,81,36.798625173211796
2020-03-22,geo_2,24108,3722,238,82,81,46.75303279964794
2020-03-22,geo_3,28457,3768,238,82,81,36.116524522009726
2020-03-22,geo_4,19764,2903,217,82,81,41.18536108994334
2020-03-22,geo_5,19886,2885,193,82,81,41.460164802285966
2020-03-22,geo_6,28506,4228,349,82,81,44.39376379076222
2020-03-22,geo_7,24692,3730,275,82,81,47.70829209688901
2020-03-22,geo_8,18358,2629,195,82,81,39.000935233042576
2020-03-22,geo_9,23319,3423,299,82,81,42.12190724592995
2020-03-23,geo_0,22019,3159,353,83,82,38.79214277507707
2020-03-23,geo_1,18886,2587,265,83,82,37.49928517133706
2020-03-23,geo_2,23481,3639,377,83,82,46.520969055276844
2020-03-23,geo_3,27379,3726,407,83,82,35.832868451572914
2020-03-23,geo_4,18716,2616,279,83,82,41.333628448878166
2020-03-23,geo_5,18507,2709,304,83,82,41.8818310450823
